index,width,height,unique,blur,mean,min,max,stdv,file_size,contrast
340,640,480,223,214.5368,29.7233,0.0000,255.0000,31.0090,21760,1.0000
341,640,480,143,129.0127,29.6700,0.0000,168.0000,23.9692,21066,1.0000
342,640,480,174,188.6488,35.6038,0.0000,197.0000,28.7973,24690,1.0000
343,640,480,220,209.8775,29.2545,0.0000,255.0000,30.9291,21565,1.0000
344,640,480,188,149.4087,23.9105,0.0000,223.0000,25.8023,17861,1.0000
345,640,480,150,96.1400,19.1096,0.0000,176.0000,20.7067,15385,1.0000
346,640,480,203,220.5149,32.0239,0.0000,255.0000,28.9220,23788,1.0000
347,640,480,206,220.6080,32.6048,0.0000,251.0000,29.5999,23749,1.0000
348,640,480,142,97.0655,21.7346,0.0000,179.0000,19.7771,17085,1.0000
349,640,480,201,233.5733,31.8830,0.0000,255.0000,28.7610,23814,1.0000
350,640,480,192,216.7282,29.9779,0.0000,255.0000,27.0732,23593,1.0000
351,640,480,138,93.9802,19.9521,0.0000,192.0000,18.0875,17016,1.0000
352,640,480,126,104.6609,20.6314,0.0000,138.0000,19.2811,17799,1.0000
353,640,480,128,88.5802,19.1930,0.0000,170.0000,16.7080,17006,1.0000
354,640,480,166,235.5119,33.6584,0.0000,178.0000,30.1031,24573,1.0000
355,640,480,111,102.9228,22.5021,0.0000,117.0000,20.0438,18010,1.0000
356,640,480,130,89.1953,26.4806,0.0000,177.0000,21.4981,18785,1.0000
357,640,480,154,157.0711,25.4005,0.0000,176.0000,24.3507,20378,1.0000
358,640,480,185,197.2172,29.1827,0.0000,244.0000,25.1020,23197,1.0000
359,640,480,153,119.7664,23.2793,0.0000,204.0000,19.8625,19228,1.0000
360,640,480,128,78.2910,18.5953,0.0000,158.0000,15.9688,16487,1.0000
361,640,480,112,51.0429,19.1351,0.0000,139.0000,17.5038,15712,1.0000
362,640,480,159,87.3265,26.0688,0.0000,175.0000,24.8172,18794,1.0000
363,640,480,178,227.8533,30.4559,0.0000,208.0000,29.2790,23980,1.0000
364,640,480,128,56.4902,20.9050,0.0000,140.0000,19.8690,16021,1.0000
365,640,480,144,100.9784,21.4738,0.0000,171.0000,20.4196,17267,1.0000
366,640,480,177,145.3015,26.7401,0.0000,214.0000,25.5928,19961,1.0000
367,640,480,179,171.2617,27.2937,0.0000,206.0000,26.1116,20189,1.0000
368,640,480,146,110.8606,21.8792,0.0000,163.0000,20.9100,17250,1.0000
369,640,480,152,113.9542,29.0406,0.0000,158.0000,25.5827,20395,1.0000
370,640,480,171,153.5557,25.3328,0.0000,209.0000,24.7167,19824,1.0000
371,640,480,142,100.0620,20.3118,0.0000,167.0000,19.7774,16934,1.0000
372,640,480,191,211.0496,31.2423,0.0000,252.0000,27.9392,23847,1.0000
373,640,480,161,152.7325,25.3103,0.0000,224.0000,22.1524,20062,1.0000
374,640,480,160,147.4450,25.1775,0.0000,214.0000,22.5961,20021,1.0000
375,640,480,187,214.4853,30.2176,0.0000,255.0000,27.1417,23690,1.0000
376,640,480,160,132.3438,24.8918,0.0000,220.0000,21.4880,19924,1.0000
377,640,480,142,118.4701,22.5610,0.0000,212.0000,20.4539,19020,1.0000
378,640,480,169,174.8802,27.0859,0.0000,255.0000,24.5768,22448,1.0000
379,640,480,177,192.0863,25.9175,0.0000,254.0000,23.4959,22319,1.0000
380,640,480,153,116.0861,28.8660,0.0000,156.0000,25.3985,20455,1.0000
381,640,480,181,172.5634,34.6342,0.0000,185.0000,30.5367,24165,1.0000
382,640,480,164,145.2473,26.2962,0.0000,242.0000,22.6918,21785,1.0000
383,640,480,122,101.7323,19.9793,0.0000,142.0000,19.0558,17512,1.0000
384,640,480,135,90.6555,20.9990,0.0000,207.0000,17.7897,17905,1.0000
385,640,480,112,57.9025,16.7615,0.0000,168.0000,14.3108,15351,1.0000
386,640,480,181,127.0954,29.1033,0.0000,226.0000,28.0395,21902,1.0000
387,640,480,212,238.9991,31.1246,0.0000,249.0000,30.5949,23379,1.0000
388,640,480,150,105.5360,20.8166,0.0000,171.0000,20.3746,16902,1.0000
389,640,480,150,166.0369,24.6367,0.0000,162.0000,23.4283,20365,1.0000
390,640,480,208,223.4472,30.3722,0.0000,255.0000,29.9728,23136,1.0000
391,640,480,195,217.2752,28.7755,0.0000,252.0000,28.1622,23268,1.0000
392,640,480,136,96.7531,19.2668,0.0000,171.0000,18.7310,16813,1.0000
393,640,480,134,75.3139,24.0094,0.0000,137.0000,21.8668,17333,1.0000
394,640,480,198,168.7241,34.9123,0.0000,210.0000,33.7931,23081,1.0000
395,640,480,178,239.5543,29.5309,0.0000,193.0000,28.1598,23866,1.0000
396,640,480,136,74.4823,23.3195,0.0000,141.0000,22.5065,16826,1.0000
397,640,480,141,70.7596,22.9334,0.0000,144.0000,22.7045,16496,1.0000
398,640,480,204,164.9204,34.6126,0.0000,214.0000,33.8227,22889,1.0000
399,640,480,164,114.8672,29.7376,0.0000,169.0000,27.9184,20116,1.0000
400,640,480,133,73.7297,23.8463,0.0000,135.0000,22.3603,17277,1.0000
401,640,480,124,107.2056,19.7669,0.0000,130.0000,18.7367,17461,1.0000
402,640,480,103,92.3113,22.1760,0.0000,102.0000,19.5054,17741,1.0000
403,640,480,160,113.4006,29.7490,0.0000,166.0000,26.6450,20328,1.0000
404,640,480,130,72.4554,23.8309,0.0000,134.0000,21.3215,17421,1.0000
405,640,480,126,75.3411,23.3459,0.0000,132.0000,20.9580,17572,1.0000
406,640,480,147,112.2115,28.0162,0.0000,160.0000,24.8008,20182,1.0000
407,640,480,138,122.3877,27.5753,0.0000,155.0000,23.7603,20473,1.0000
408,640,480,112,78.5033,22.0996,0.0000,130.0000,18.9983,17610,1.0000
409,640,480,148,120.5744,28.4284,0.0000,159.0000,24.7469,20585,1.0000
410,640,480,153,120.5947,28.9068,0.0000,168.0000,25.2743,20478,1.0000
411,640,480,120,76.4456,23.1657,0.0000,124.0000,20.2233,17570,1.0000
412,640,480,184,168.5321,34.9836,0.0000,186.0000,31.3510,23868,1.0000
413,640,480,153,157.6434,24.5980,0.0000,169.0000,22.5373,20742,1.0000
414,640,480,174,105.2088,27.6629,0.0000,183.0000,28.4577,18501,1.0000
415,640,480,178,230.4779,29.5199,0.0000,204.0000,27.1160,24258,1.0000
416,640,480,126,102.9853,19.7482,0.0000,134.0000,18.0694,17876,1.0000
417,640,480,167,206.5823,27.7098,0.0000,182.0000,24.8169,23558,1.0000
418,640,480,169,181.5053,25.8175,0.0000,195.0000,23.6562,22110,1.0000
419,640,480,120,77.9820,17.2319,0.0000,132.0000,15.7656,16116,1.0000
420,640,480,165,177.3062,24.5861,0.0000,229.0000,23.0956,21662,1.0000
421,640,480,208,156.7983,33.2177,0.0000,219.0000,34.1847,21928,1.0000
422,640,480,118,76.9630,16.4170,0.0000,159.0000,15.3772,15765,1.0000
423,640,480,118,75.5942,16.8579,0.0000,142.0000,15.5421,15837,1.0000
424,640,480,171,156.1695,23.0844,0.0000,221.0000,22.2322,20801,1.0000
425,640,480,119,67.0582,15.4158,0.0000,147.0000,14.8150,14987,1.0000
426,640,480,147,91.2919,17.6894,0.0000,190.0000,17.9108,16302,1.0000
427,640,480,144,67.5404,22.1670,0.0000,146.0000,22.8107,15915,1.0000
428,640,480,155,178.0850,30.8055,0.0000,154.0000,26.8401,23150,1.0000
429,640,480,106,74.7638,20.5873,0.0000,106.0000,17.8801,16969,1.0000
430,640,480,146,153.0206,24.6581,0.0000,159.0000,21.8433,20731,1.0000
431,640,480,174,224.2102,29.5840,0.0000,190.0000,26.2555,24256,1.0000
432,640,480,121,98.1955,19.8860,0.0000,131.0000,17.7493,17925,1.0000
433,640,480,151,157.0414,24.5909,0.0000,158.0000,22.5928,20668,1.0000
434,640,480,175,108.7912,28.2746,0.0000,186.0000,29.1607,18490,1.0000
435,640,480,130,140.3561,27.7087,0.0000,129.0000,24.0315,20879,1.0000
436,640,480,175,231.2962,29.5182,0.0000,191.0000,27.1308,24226,1.0000
437,640,480,152,160.0029,25.7304,0.0000,175.0000,24.2721,20624,1.0000
438,640,480,156,142.9238,26.7683,0.0000,169.0000,25.3577,20552,1.0000
439,640,480,183,211.0716,32.0987,0.0000,206.0000,30.4701,24078,1.0000
440,640,480,159,161.5732,27.1269,0.0000,179.0000,24.7432,20879,1.0000
441,640,480,185,238.3351,32.5580,0.0000,221.0000,29.7158,24662,1.0000
442,640,480,177,240.2325,30.5825,0.0000,191.0000,28.5034,24298,1.0000
443,640,480,159,161.8803,25.9987,0.0000,162.0000,24.4682,20780,1.0000
444,640,480,187,235.3052,31.1788,0.0000,197.0000,29.4215,24413,1.0000
445,640,480,123,102.7457,20.8386,0.0000,129.0000,19.5775,17860,1.0000
446,640,480,155,168.3109,25.5371,0.0000,164.0000,24.3138,20607,1.0000
447,640,480,178,245.0832,30.6169,0.0000,197.0000,29.1990,24220,1.0000
448,640,480,122,106.7548,20.4767,0.0000,131.0000,19.4652,17674,1.0000
449,640,480,155,159.7909,26.2703,0.0000,166.0000,24.8864,20710,1.0000
450,640,480,182,243.0115,30.6743,0.0000,201.0000,29.4115,24477,1.0000
451,640,480,126,106.7107,20.5297,0.0000,135.0000,19.5549,17843,1.0000
452,640,480,157,166.8361,27.0429,0.0000,177.0000,25.3390,20987,1.0000
453,640,480,156,154.5717,24.9261,0.0000,164.0000,22.9665,20603,1.0000
454,640,480,127,98.9503,19.9717,0.0000,135.0000,18.3845,17708,1.0000
455,640,480,127,133.5726,26.6489,0.0000,128.0000,22.8613,20670,1.0000
456,640,480,102,83.8825,21.3590,0.0000,102.0000,18.3122,17688,1.0000
457,640,480,178,240.6002,30.0771,0.0000,209.0000,27.2592,24593,1.0000
458,640,480,205,160.7710,33.2255,0.0000,228.0000,34.7904,21650,1.0000
459,640,480,140,149.0453,23.0962,0.0000,146.0000,20.9906,20210,1.0000
460,640,480,114,95.9444,18.5357,0.0000,117.0000,16.7961,17366,1.0000
461,640,480,152,150.7389,23.9050,0.0000,163.0000,21.1528,20297,1.0000
462,640,480,122,96.4510,19.1721,0.0000,133.0000,16.9353,17467,1.0000
463,640,480,123,103.0505,20.5394,0.0000,147.0000,19.3132,17521,1.0000
464,640,480,145,71.5380,22.1782,0.0000,148.0000,23.1962,15667,1.0000
465,640,480,161,173.9173,25.6060,0.0000,197.0000,24.8493,20359,1.0000
466,640,480,185,253.3157,30.7008,0.0000,235.0000,29.8797,23950,1.0000
467,640,480,142,134.2295,25.1894,0.0000,160.0000,24.1381,19930,1.0000
468,640,480,150,163.9377,24.3764,0.0000,171.0000,22.5345,20412,1.0000
469,640,480,178,238.1927,29.2394,0.0000,210.0000,27.1163,23977,1.0000
470,640,480,124,105.7898,19.5505,0.0000,137.0000,18.0553,17575,1.0000
471,640,480,176,108.7425,27.3647,0.0000,191.0000,29.1132,18019,1.0000
472,640,480,129,107.2313,20.4816,0.0000,141.0000,19.6708,17483,1.0000
473,640,480,161,202.3780,33.8537,0.0000,162.0000,29.8899,24430,1.0000
474,640,480,107,89.4083,22.6111,0.0000,110.0000,19.9022,17937,1.0000
475,640,480,132,112.9572,21.2519,0.0000,154.0000,20.7449,17667,1.0000
476,640,480,169,176.3711,26.4293,0.0000,193.0000,27.3903,19758,1.0000
477,640,480,141,115.0750,21.1908,0.0000,157.0000,21.9030,17008,1.0000
478,640,480,202,255.8617,32.0711,0.0000,246.0000,33.2369,23375,1.0000
479,640,480,156,131.9289,26.1221,0.0000,187.0000,26.1548,19117,1.0000
480,640,480,185,192.2244,31.3382,0.0000,222.0000,31.4208,22666,1.0000
481,640,480,194,244.7205,31.6604,0.0000,230.0000,32.1101,23088,1.0000
482,640,480,136,106.4495,21.1047,0.0000,157.0000,21.3935,16862,1.0000
483,640,480,145,70.5109,21.9047,0.0000,148.0000,23.3080,15524,1.0000
484,640,480,199,247.0731,32.4189,0.0000,229.0000,32.2333,23084,1.0000
485,640,480,139,109.3591,21.5658,0.0000,158.0000,21.5287,16915,1.0000
486,640,480,138,110.1181,20.6125,0.0000,162.0000,20.6788,17031,1.0000
487,640,480,157,161.8721,25.5594,0.0000,169.0000,24.5344,20224,1.0000
488,640,480,131,102.9037,20.4741,0.0000,139.0000,19.6421,17388,1.0000
489,640,480,165,127.7216,30.9546,0.0000,191.0000,28.5086,22386,1.0000
490,640,480,152,159.2030,24.9572,0.0000,207.0000,22.9360,20367,1.0000
491,640,480,181,234.0077,29.9321,0.0000,234.0000,27.5552,24023,1.0000
492,640,480,179,234.0226,29.8830,0.0000,207.0000,27.8669,23880,1.0000
493,640,480,124,103.4475,20.0173,0.0000,141.0000,18.5364,17398,1.0000
494,640,480,172,235.8318,28.4163,0.0000,203.0000,26.3423,23805,1.0000
495,640,480,156,205.0304,33.2681,0.0000,157.0000,28.8681,24555,1.0000
496,640,480,175,233.4696,28.7035,0.0000,201.0000,26.7319,23882,1.0000
497,640,480,121,101.9566,19.1928,0.0000,140.0000,17.8087,17386,1.0000
498,640,480,154,167.3830,25.4913,0.0000,174.0000,23.4371,20667,1.0000
499,640,480,155,161.9531,26.0714,0.0000,179.0000,23.3915,20550,1.0000
500,640,480,129,106.0579,20.8464,0.0000,146.0000,18.8103,17595,1.0000
501,640,480,146,68.2779,21.3933,0.0000,149.0000,23.1862,15287,1.0000
502,640,480,163,170.1879,27.1178,0.0000,185.0000,24.0964,20801,1.0000
503,640,480,188,248.1367,32.5640,0.0000,226.0000,28.9132,24474,1.0000
504,640,480,192,246.1175,32.5071,0.0000,223.0000,29.4126,24117,1.0000
505,640,480,164,168.6073,26.8917,0.0000,190.0000,24.8305,20393,1.0000
506,640,480,191,244.3994,32.2960,0.0000,223.0000,29.7997,23961,1.0000
507,640,480,164,169.5026,25.2052,0.0000,206.0000,26.1846,19165,1.0000
508,640,480,175,106.8273,27.4136,0.0000,197.0000,29.3876,18089,1.0000
509,640,480,132,108.5761,20.1651,0.0000,167.0000,20.9350,16541,1.0000
510,640,480,174,236.3160,34.7947,0.0000,202.0000,30.8958,24560,1.0000
511,640,480,166,168.7161,25.2004,0.0000,206.0000,26.8438,18897,1.0000
512,640,480,194,246.3152,30.2323,0.0000,239.0000,32.2522,22251,1.0000
513,640,480,156,171.3035,25.4445,0.0000,180.0000,24.2394,20249,1.0000
514,640,480,153,171.3610,24.6218,0.0000,180.0000,23.3910,20246,1.0000
515,640,480,182,251.8082,29.5403,0.0000,220.0000,28.0866,23748,1.0000
516,640,480,127,111.1646,19.7625,0.0000,143.0000,18.7080,17427,1.0000
517,640,480,168,122.3173,25.8309,0.0000,211.0000,24.9043,19541,1.0000
518,640,480,201,179.7563,30.9990,0.0000,255.0000,29.9308,23061,1.0000
519,640,480,137,79.3984,20.6853,0.0000,173.0000,19.9261,16737,1.0000
520,640,480,142,67.3478,21.9607,0.0000,159.0000,23.5455,15554,1.0000
521,640,480,169,129.8308,25.6932,0.0000,211.0000,24.1749,19786,1.0000
522,640,480,178,176.3113,29.8552,0.0000,253.0000,26.7101,23400,1.0000
523,640,480,124,78.3375,19.9452,0.0000,163.0000,17.7793,16810,1.0000
524,640,480,152,166.1136,30.5373,0.0000,168.0000,27.1623,21173,1.0000
525,640,480,121,107.9028,24.4584,0.0000,131.0000,21.7320,18226,1.0000
526,640,480,172,100.8320,25.9036,0.0000,198.0000,28.3233,17476,1.0000
527,640,480,127,82.6510,20.4628,0.0000,161.0000,18.1542,17089,1.0000
528,640,480,162,122.4977,25.3584,0.0000,200.0000,23.5528,19907,1.0000
529,640,480,133,79.4202,20.3387,0.0000,165.0000,18.8425,17080,1.0000
530,640,480,143,125.7682,24.8699,0.0000,200.0000,22.2439,19993,1.0000
531,640,480,168,127.0415,25.6944,0.0000,217.0000,24.5392,19620,1.0000
532,640,480,138,81.8375,20.5640,0.0000,175.0000,19.6275,16801,1.0000
533,640,480,181,130.0151,26.0299,0.0000,219.0000,25.6013,19423,1.0000
534,640,480,209,191.8843,31.2367,0.0000,253.0000,30.7442,23031,1.0000
535,640,480,147,79.5687,20.2451,0.0000,167.0000,20.2482,16322,1.0000
536,640,480,142,156.6178,28.7652,0.0000,143.0000,25.2663,20862,1.0000
537,640,480,170,231.1305,34.5345,0.0000,179.0000,30.3642,24573,1.0000
538,640,480,115,101.1547,23.0549,0.0000,124.0000,20.2296,17885,1.0000
539,640,480,183,127.1821,24.5154,0.0000,203.0000,26.0865,18190,1.0000
540,640,480,215,187.2791,29.3943,0.0000,241.0000,31.3560,21640,1.0000
541,640,480,149,81.8433,19.6199,0.0000,171.0000,20.9100,15667,1.0000
542,640,480,214,188.3881,28.6936,0.0000,255.0000,31.6206,21207,1.0000
543,640,480,172,106.4724,27.4880,0.0000,191.0000,29.4178,18033,1.0000
544,640,480,218,178.6208,29.8398,0.0000,255.0000,31.2793,21746,1.0000
545,640,480,154,78.7915,19.9071,0.0000,175.0000,20.8638,15758,1.0000
546,640,480,212,186.9441,30.1537,0.0000,255.0000,30.4877,22584,1.0000
547,640,480,147,82.7526,20.1326,0.0000,173.0000,20.3275,16356,1.0000
548,640,480,144,85.9241,20.4205,0.0000,173.0000,19.6733,16890,1.0000
549,640,480,192,180.0995,31.1371,0.0000,250.0000,28.9120,23357,1.0000
550,640,480,135,79.2146,20.7838,0.0000,174.0000,19.2584,17010,1.0000
551,640,480,140,160.8217,28.7527,0.0000,149.0000,25.5699,20922,1.0000
552,640,480,183,181.9797,30.5798,0.0000,246.0000,28.1885,23413,1.0000
553,640,480,126,79.9750,20.4729,0.0000,158.0000,18.7496,17056,1.0000
554,640,480,154,125.3958,24.4565,0.0000,205.0000,22.7493,19736,1.0000
555,640,480,177,182.8850,29.3233,0.0000,247.0000,27.3942,23232,1.0000
556,640,480,142,69.0780,22.0118,0.0000,152.0000,23.5815,15509,1.0000
557,640,480,118,70.4002,19.8225,0.0000,154.0000,17.9133,16635,1.0000
558,640,480,143,126.4919,25.6867,0.0000,187.0000,23.0225,20067,1.0000
559,640,480,170,187.1915,30.8056,0.0000,222.0000,27.7060,23527,1.0000
560,640,480,180,179.8592,31.3877,0.0000,254.0000,27.9282,23696,1.0000
561,640,480,154,102.0066,24.8562,0.0000,203.0000,22.9606,19074,1.0000
562,640,480,163,93.6517,26.3908,0.0000,189.0000,28.9570,17279,1.0000
563,640,480,183,150.8831,29.8014,0.0000,241.0000,27.6172,22593,1.0000
564,640,480,159,123.8586,25.0632,0.0000,209.0000,23.5522,19621,1.0000
565,640,480,129,78.7097,20.0730,0.0000,163.0000,18.8293,16880,1.0000
566,640,480,156,216.5488,33.8676,0.0000,155.0000,30.1349,24313,1.0000
567,640,480,176,127.8715,26.1269,0.0000,204.0000,25.4168,19633,1.0000
568,640,480,209,188.1726,31.3178,0.0000,244.0000,30.5246,23129,1.0000
569,640,480,199,140.1098,31.6549,0.0000,227.0000,34.7917,20664,1.0000
570,640,480,173,124.8685,25.8730,0.0000,220.0000,25.3490,19289,1.0000
571,640,480,176,126.8547,25.0369,0.0000,210.0000,25.1366,19257,1.0000
572,640,480,210,189.6858,30.0197,0.0000,251.0000,30.2141,22774,1.0000
573,640,480,143,80.5191,20.0856,0.0000,163.0000,20.1287,16449,1.0000
574,640,480,217,191.2200,29.7040,0.0000,254.0000,30.7780,22357,1.0000
575,640,480,214,175.6549,29.3463,0.0000,250.0000,30.6804,22047,1.0000
576,640,480,149,78.0526,19.5724,0.0000,176.0000,20.4773,15992,1.0000
577,640,480,181,131.0650,25.4610,0.0000,237.0000,25.8892,19227,1.0000
578,640,480,184,122.1149,25.0413,0.0000,210.0000,26.1521,18448,1.0000
579,640,480,147,78.4918,20.0814,0.0000,175.0000,20.9541,15865,1.0000
580,640,480,136,160.7418,28.9127,0.0000,139.0000,25.7738,20890,1.0000
581,640,480,137,148.8528,27.9299,0.0000,138.0000,24.6868,20943,1.0000
582,640,480,161,217.4392,33.5020,0.0000,164.0000,29.6693,24578,1.0000
583,640,480,185,126.2721,24.0857,0.0000,208.0000,26.2277,17835,1.0000
584,640,480,152,79.4118,19.3128,0.0000,167.0000,21.0260,15319,1.0000
585,640,480,217,194.1988,29.4008,0.0000,253.0000,31.0518,21846,1.0000
586,640,480,152,84.4824,19.6118,0.0000,174.0000,20.7045,15790,1.0000
587,640,480,139,81.6569,20.6382,0.0000,180.0000,19.8352,16919,1.0000
588,640,480,157,88.1482,25.8942,0.0000,220.0000,24.0837,18993,1.0000
589,640,480,127,57.0653,20.7675,0.0000,170.0000,19.2299,16290,1.0000
590,640,480,151,125.1306,24.7282,0.0000,202.0000,22.3413,19845,1.0000
591,640,480,137,66.6808,19.9408,0.0000,159.0000,22.3992,14691,1.0000
592,640,480,134,143.4657,27.9804,0.0000,135.0000,24.3516,20942,1.0000
593,640,480,160,211.1662,33.5741,0.0000,160.0000,29.2620,24622,1.0000
594,640,480,137,111.9707,22.8144,0.0000,183.0000,20.8399,19119,1.0000
595,640,480,115,70.9531,18.2972,0.0000,144.0000,16.6681,16436,1.0000
596,640,480,145,145.7745,24.7430,0.0000,201.0000,22.7954,21477,1.0000
597,640,480,101,63.0314,16.5355,0.0000,133.0000,15.1614,15637,1.0000
598,640,480,165,104.6872,24.6376,0.0000,200.0000,28.0757,16791,1.0000
599,640,480,111,68.4003,17.4825,0.0000,136.0000,15.7543,16070,1.0000
600,640,480,151,125.5677,23.2539,0.0000,205.0000,21.9421,19583,1.0000
601,640,480,127,80.5870,18.6587,0.0000,162.0000,17.5654,16709,1.0000
602,640,480,142,83.3172,19.6488,0.0000,172.0000,18.9689,16787,1.0000
603,640,480,178,122.0965,26.1648,0.0000,225.0000,26.7999,19178,1.0000
604,640,480,207,179.0490,31.3719,0.0000,254.0000,32.2535,22627,1.0000
605,640,480,192,155.1348,29.5310,0.0000,237.0000,33.7246,20164,1.0000
606,640,480,201,194.8017,31.0679,0.0000,255.0000,30.0780,23226,1.0000
607,640,480,148,120.5577,24.2422,0.0000,204.0000,22.8789,19672,1.0000
608,640,480,178,179.0668,29.0760,0.0000,253.0000,27.5196,23170,1.0000
609,640,480,122,75.8452,19.4488,0.0000,168.0000,18.3145,16841,1.0000
610,640,480,127,82.0538,18.3985,0.0000,160.0000,17.2729,16729,1.0000
611,640,480,138,68.6315,19.7338,0.0000,162.0000,22.4924,14562,1.0000
612,640,480,163,172.3809,27.8386,0.0000,225.0000,25.5590,22922,1.0000
613,640,480,114,74.2080,18.5990,0.0000,151.0000,17.0142,16611,1.0000
614,640,480,155,166.6443,26.6438,0.0000,202.0000,24.4078,22494,1.0000
615,640,480,131,107.9979,21.3601,0.0000,162.0000,19.2487,18598,1.0000
616,640,480,109,70.7604,17.1036,0.0000,130.0000,15.4212,15924,1.0000
617,640,480,137,153.8888,29.1564,0.0000,137.0000,25.6046,21056,1.0000
618,640,480,149,149.8517,25.2756,0.0000,195.0000,22.9972,21725,1.0000
619,640,480,101,64.9011,16.8904,0.0000,132.0000,15.3221,15791,1.0000
620,640,480,156,198.1531,31.7687,0.0000,156.0000,27.5878,24193,1.0000
621,640,480,143,123.8913,22.9242,0.0000,175.0000,20.6393,20560,1.0000
622,640,480,97,52.9393,15.3153,0.0000,112.0000,13.7478,14866,1.0000
623,640,480,133,107.9843,21.4715,0.0000,169.0000,19.5724,18728,1.0000
624,640,480,169,175.1276,27.4246,0.0000,237.0000,25.4413,22818,1.0000
625,640,480,116,76.3776,18.3421,0.0000,159.0000,16.9346,16542,1.0000
626,640,480,149,127.3547,23.6490,0.0000,200.0000,22.4118,19528,1.0000
627,640,480,179,184.9469,28.3413,0.0000,243.0000,26.9393,22953,1.0000
628,640,480,133,80.9047,19.0116,0.0000,157.0000,18.1867,16767,1.0000
629,640,480,130,132.1987,26.7980,0.0000,129.0000,23.0602,20608,1.0000
630,640,480,154,193.6622,32.1365,0.0000,155.0000,27.7289,24234,1.0000
631,640,480,145,117.4698,23.3142,0.0000,197.0000,21.5947,19405,1.0000
632,640,480,144,114.0933,22.4795,0.0000,183.0000,20.4955,19265,1.0000
633,640,480,167,168.5244,26.9700,0.0000,223.0000,24.6289,22699,1.0000
634,640,480,138,111.6856,21.9855,0.0000,176.0000,19.7513,19027,1.0000
635,640,480,138,116.4925,28.0209,0.0000,142.0000,24.8811,20266,1.0000
636,640,480,165,166.6987,26.3899,0.0000,211.0000,23.7653,22452,1.0000
637,640,480,159,154.2982,25.4080,0.0000,196.0000,22.7579,22062,1.0000
638,640,480,142,114.9887,22.6944,0.0000,182.0000,20.5957,19477,1.0000
639,640,480,163,168.6942,27.2291,0.0000,222.0000,24.7407,22932,1.0000
640,640,480,114,73.6007,18.1760,0.0000,147.0000,16.4791,16633,1.0000
641,640,480,162,171.5339,33.6102,0.0000,167.0000,29.9025,23761,1.0000
642,640,480,172,128.2327,25.4376,0.0000,214.0000,24.6471,19587,1.0000
643,640,480,201,190.8146,30.4810,0.0000,253.0000,29.6453,23097,1.0000
644,640,480,143,81.1454,20.4001,0.0000,172.0000,19.7235,16675,1.0000
645,640,480,150,122.1366,24.1865,0.0000,200.0000,22.6744,19740,1.0000
